epoch,train_loss,train_accuracy,train_weighted_f1,train_macro_f1,val_loss,val_accuracy,val_weighted_f1,val_macro_f1
16,0.3988823626823576,0.8893280632411067,0.8802441672628646,0.7053390820943886,2.6362287657597316,0.6530612244897959,0.6400175221603792,0.3880526985105843
17,0.2790219024393084,0.919631093544137,0.9141760071568115,0.7967543366363519,2.7146215852425466,0.6377551020408163,0.6013664340194953,0.3736736826391998
18,0.2985302574235617,0.9090909090909091,0.8980227639839291,0.7312181645298731,2.51035367286111,0.6071428571428571,0.5833797028290343,0.3567316734178219
19,0.20006772956279584,0.9420289855072463,0.9368254902760532,0.843454759022145,2.763627344248246,0.6224489795918368,0.5953257410983358,0.38338192475315946
20,0.23868706268755344,0.9235836627140975,0.915848176061094,0.7689677769931731,2.65587986731962,0.6377551020408163,0.614724826242412,0.3999005722409978
21,0.18105876390308104,0.9433465085638999,0.9422653901889481,0.8946317152987425,2.636363076920189,0.6275510204081632,0.5960991731730536,0.390204465782731
22,0.15101711524648,0.9591567852437418,0.9563768349477941,0.8784884511820106,2.532062637562651,0.6326530612244898,0.6091822426587928,0.38085551566500375
23,0.14238734162450623,0.9631093544137023,0.9589401669051497,0.8586203183478033,2.7188697378246154,0.6326530612244898,0.5942396042909109,0.3718900818935882
24,0.12338417407238123,0.9538866930171278,0.9499739720644516,0.8563035549181478,2.774431695743483,0.6377551020408163,0.6110053495257577,0.37253757171789953
25,0.11966301689270457,0.9657444005270093,0.9632786471113524,0.8916413775994226,2.892751304470763,0.6224489795918368,0.5993772944380847,0.4022850751867626
26,0.13808906101897772,0.9631093544137023,0.9592440596321247,0.8931014329707087,2.78159016978984,0.6428571428571429,0.6037527140236149,0.3857473433936744
27,0.11065337048139183,0.9696969696969697,0.9679623368114001,0.9022085217849706,2.770047479746293,0.6377551020408163,0.60278661248049,0.3973927923927924
28,0.1003041855588418,0.9710144927536232,0.9708891225729831,0.9480767601976964,2.923242140789421,0.6224489795918368,0.5933745797448422,0.3933588369302655
29,0.10700398230034372,0.9723320158102767,0.9697606700619675,0.9184424447586474,3.3893614983072085,0.6326530612244898,0.5974503387768694,0.4077977577977578
30,0.07340825858559062,0.9802371541501976,0.977632116764908,0.9302842935530641,3.051176985915826,0.6326530612244898,0.6011846579013446,0.39077047280968846
31,0.10715508519896405,0.9789196310935442,0.9781106021731543,0.9488679961387743,3.374221743369589,0.6173469387755102,0.5842848314565681,0.3742240891390288
32,0.1021535141793557,0.9657444005270093,0.9636579509495368,0.9073781832325433,3.0754589742543748,0.6071428571428571,0.5761775072999563,0.3638844488844489
33,0.10436385112160594,0.9696969696969697,0.967627458814086,0.9075970838440405,2.965158521520848,0.6173469387755102,0.5906314207334615,0.38172823972710906
34,0.07271127417506908,0.9815546772068511,0.9804976895821237,0.9610443885914439,2.914707592555455,0.6428571428571429,0.6023888078829244,0.4235563402000881
35,0.06082153116378624,0.9815546772068511,0.9812714932914535,0.9665847471338543,2.8658652597544143,0.6326530612244898,0.5936260500812409,0.3920080533566163
36,0.051323064302286926,0.9841897233201581,0.9829857938456458,0.944326794931668,3.134193868053203,0.6377551020408163,0.6159596299392218,0.40788541025829156
37,0.06452642233946577,0.9855072463768116,0.9847335954752835,0.9490603522888851,3.480602789898308,0.6173469387755102,0.602858758551416,0.38361628966582634
38,0.050698326009771096,0.9815546772068511,0.9812748177631467,0.9508701474326469,2.992111400682099,0.6326530612244898,0.6061683380587028,0.3921600373020475
39,0.05457961425793815,0.9841897233201581,0.9831604313677947,0.9574413006063102,3.2306214352043305,0.6377551020408163,0.6162533328349654,0.41864435608813416
40,0.06951035874281004,0.9736495388669302,0.9722066383249751,0.9282252630535368,3.1483006380042253,0.6326530612244898,0.5962357936847733,0.38931200626115875
41,0.06205996415517704,0.9749670619235836,0.9741876667903461,0.95069470908399,3.5181601485427545,0.6428571428571429,0.6162232784970559,0.4229685704794316
