epoch,train_loss,train_accuracy,train_weighted_f1,train_macro_f1,val_loss,val_accuracy,val_weighted_f1,val_macro_f1
39,1.625642356508177,0.525691699604743,0.49259040205002586,0.12624938500429772,2.303172262727606,0.4897959183673469,0.4355274231130336,0.10369541052965356
40,1.5826284709498188,0.5362318840579711,0.5056824878832787,0.17144429741336073,2.3192486446730944,0.49489795918367346,0.44051045326555527,0.12620415982484948
41,1.6132895461184233,0.546772068511199,0.5157140626871787,0.15930355711163824,2.349619500263005,0.5051020408163265,0.45187156798327577,0.13276771752899433
42,1.5725072744806765,0.5454545454545454,0.5166625803679553,0.1863477535869654,2.323356062630001,0.5204081632653061,0.45834816714478926,0.12440870523862925
43,1.5565551558659168,0.541501976284585,0.5137635741636319,0.1530083644361467,2.301120470677103,0.5102040816326531,0.4571202860273752,0.14708996891392537
44,1.5630128554832952,0.544137022397892,0.5103588458777003,0.14689219097692718,2.330953510516152,0.5306122448979592,0.47961584234093235,0.1678905667242381
45,1.5109683320770464,0.5454545454545454,0.5244435055658044,0.22048301704865314,2.3668962093640347,0.5051020408163265,0.45126415832645694,0.13919240670601835
46,1.4723975454237463,0.5757575757575758,0.5501411419016399,0.23976227601167763,2.374167051166296,0.5051020408163265,0.448477248042074,0.1381540927300201
47,1.4717653064702654,0.5612648221343873,0.5310873800029212,0.18095562490084915,2.367932511987735,0.5204081632653061,0.472474829493338,0.16843348667999725
48,1.4612235843899692,0.5520421607378129,0.5336059082413215,0.20088495105946,2.383414995001287,0.5153061224489796,0.4661073401958594,0.14319067568094174
49,1.4512938085123799,0.5652173913043478,0.5417167354050088,0.1905894630611788,2.357662066665231,0.5357142857142857,0.49079620431030646,0.17777171288905544
50,1.464663508538358,0.5599472990777339,0.5401054002185784,0.22798511354149686,2.3956224938132324,0.5051020408163265,0.4623995348041488,0.13012998722193303
51,1.4359574328926399,0.5744400527009222,0.5470066154392549,0.24936596790844753,2.4445332401261037,0.5102040816326531,0.4622291178867348,0.14195131755499654
52,1.4172540595251895,0.6060606060606061,0.5791993622948362,0.2818725694196602,2.4306932374530907,0.5357142857142857,0.4813681450660155,0.1703609622179998
53,1.3829644659291143,0.5876152832674572,0.5661721256960407,0.27175102764283,2.3285490242498263,0.5459183673469388,0.5024190671080072,0.17786230135785194
54,1.3501033358894319,0.5876152832674572,0.5623742790230009,0.28742474096886056,2.3894859358516274,0.5357142857142857,0.4874296861891579,0.16815499902105038
55,1.318407894437335,0.5994729907773386,0.5755142540318714,0.2505107316716781,2.4175119482893117,0.5408163265306123,0.5003173930040556,0.19396968624072772
56,1.3084023523393513,0.6007905138339921,0.5824443405962121,0.31142735389905196,2.4423633945003456,0.5561224489795918,0.5160699626074614,0.2281038412090209
57,1.2922868557441218,0.6047430830039525,0.5840460754963471,0.27704710001468363,2.471543662021963,0.5357142857142857,0.49114193642019877,0.19185621326678778
58,1.305059718520274,0.5928853754940712,0.5763643816023353,0.3176503654635822,2.430538179504932,0.5510204081632653,0.5119722114620073,0.2194824207260612
59,1.3377124349119163,0.5862977602108037,0.5712253568357881,0.2407111418140003,2.39768594434979,0.5663265306122449,0.5085619595823677,0.2163182602837775
60,1.3005433582034507,0.6086956521739131,0.5855600254788296,0.3567619782577525,2.457189005552506,0.5510204081632653,0.505857436214579,0.1944178969178969
61,1.2226738521389968,0.6324110671936759,0.6132634556616264,0.33220288402030873,2.5254450697755937,0.5459183673469388,0.5037914248187195,0.20503815926554847
62,1.194047680642451,0.6205533596837944,0.6071299330341599,0.3773959066504314,2.525683175240244,0.5306122448979592,0.4818569986160936,0.1673086473012781
63,1.2034019850616555,0.6245059288537549,0.6055286250641663,0.3438533938924874,2.4924156511468545,0.5510204081632653,0.5074803084228888,0.20995429767334392
64,1.1840616407287607,0.6324110671936759,0.6133865050782257,0.3687369710606242,2.5466190555265973,0.5102040816326531,0.46676093514328804,0.15006038199405353
65,1.185258086648069,0.619235836627141,0.6017081780184583,0.35814651155890864,2.5128916948273474,0.5408163265306123,0.49039084498268176,0.19072361865465312
66,1.1326134151463767,0.6442687747035574,0.6294344856244273,0.3771603366388108,2.5232326747963625,0.5408163265306123,0.49603797629398316,0.17811549873763832
67,1.1478212140451465,0.6350461133069829,0.6173983553891123,0.3841797360070731,2.5863218974816253,0.5204081632653061,0.48584734573514377,0.18110230038000022
68,1.1566320236806655,0.6416337285902504,0.6246283990272992,0.41419267004331956,2.552240794182432,0.5663265306122449,0.5194530760080893,0.2366485352852339
69,1.1017765540222249,0.6548089591567853,0.6437104434300454,0.41348136892205345,2.598125910044325,0.5357142857142857,0.4972416387775195,0.1992581896404063
70,1.0802293265132878,0.6837944664031621,0.6672679849870323,0.46407819865883404,2.5577284238700355,0.5357142857142857,0.5011210694829753,0.19377609606329474
71,1.1091069487243772,0.6495388669301713,0.6339909950413155,0.37938590250463894,2.6271179746836424,0.5357142857142857,0.5040929756237333,0.19818793948210503
72,1.0405676980577754,0.6613965744400527,0.6494414373666303,0.46046426200634766,2.5850768349684623,0.5561224489795918,0.5162765460215895,0.2163950757539496
73,1.0825946610592727,0.6613965744400527,0.6476300045403794,0.45856919611982283,2.6338113730735317,0.5459183673469388,0.5113977640577119,0.19497820787201373
74,1.0427031454204414,0.6679841897233202,0.6565572707605343,0.4498323227823969,2.7150874714918283,0.5306122448979592,0.5014398817193848,0.19360662725051955
75,1.0349664678686692,0.6745718050065876,0.6584256848902663,0.4191796196469023,2.749499920299467,0.5459183673469388,0.5041822923699588,0.18633567616737323
76,1.0592994721353604,0.6600790513833992,0.6453093462596282,0.42915420634722695,2.6799057693771866,0.5357142857142857,0.5018105955975356,0.1976913956559522
77,1.014785205422654,0.6851119894598156,0.6740534145530718,0.4838916630020641,2.6523043745938613,0.5561224489795918,0.5176743501987512,0.2379592222143897
78,0.9705951992859169,0.6930171277997365,0.6811125570128577,0.49489175304146293,2.7236231093351937,0.5561224489795918,0.516588423653641,0.22657764940373634
79,0.964587107320391,0.6903820816864296,0.674853235234071,0.4309597521850049,2.7844704025596076,0.5459183673469388,0.5139721604535117,0.23873848054882535
80,0.9759689385711912,0.69433465085639,0.6840900354787471,0.5285448772610656,2.7705197886240724,0.5510204081632653,0.5213924561885199,0.24306218642106023
81,0.962201312282497,0.691699604743083,0.6874538029737859,0.5041520174095517,2.70065974271191,0.5510204081632653,0.5195864554782035,0.24078636230441683
82,0.9847956200048072,0.6824769433465085,0.6709677967885449,0.5253301547227607,2.7508100243855496,0.5612244897959183,0.5202783039436008,0.22849369247501067
83,0.9104366088887291,0.7206851119894598,0.7115188814452967,0.5084240670710465,2.7186031243288697,0.5816326530612245,0.5506994939892011,0.2624464102724972
84,0.9096907072544727,0.7048748353096179,0.69507534637739,0.5643648658067509,2.768107850085564,0.5510204081632653,0.5220427199242639,0.25076864359473056
85,0.9120062436510923,0.6930171277997365,0.6801053770611707,0.4538354345568559,2.77510566330914,0.5612244897959183,0.5230505644138114,0.22139731568891988
86,0.8673947284658279,0.7259552042160737,0.7170508687142725,0.5701761993005139,2.7447277451817857,0.5663265306122449,0.5453206608042456,0.2543926122186992
87,0.867064584542326,0.6982872200263505,0.6902935887354714,0.5295832426025703,2.8048251667535125,0.5510204081632653,0.5257418269396974,0.2239310556982366
88,0.8151520725452539,0.7496706192358367,0.7415609595712952,0.616145700435656,2.888541917031517,0.5459183673469388,0.5188528130842084,0.21015272870070173
89,0.9266312450602434,0.696969696969697,0.6827327227578438,0.4801646768027791,2.795001244438546,0.5510204081632653,0.5252534055218172,0.2254099389167101
90,0.9020312518784495,0.7075098814229249,0.6946233974975055,0.5331125677291341,2.824975921881708,0.5714285714285714,0.5507596796562612,0.2610850916474205
91,0.8940465431439547,0.7088274044795784,0.7014294960446534,0.5528278402177906,2.771583368564595,0.5459183673469388,0.5124223495919715,0.22091095874422567
92,0.8303163604459901,0.7140974967061924,0.7054418048389564,0.5100687404362246,2.9255648308756705,0.5459183673469388,0.5036890826683883,0.20965719226243906
93,0.8571661659694315,0.7061923583662714,0.6988085558778396,0.5537319695212906,2.877528849062605,0.5561224489795918,0.5175331402475484,0.22495935936836453
94,0.8038992017154166,0.7299077733860343,0.7255376809730362,0.5705445221074289,2.9472303484585516,0.5459183673469388,0.506378646594158,0.22200337400018857
95,0.8533656969371992,0.7180500658761528,0.7091791237344836,0.5581217766859459,2.8403442711094202,0.5561224489795918,0.5187484291809935,0.2493691055914862
96,0.8523328356120897,0.7246376811594203,0.7138498914376321,0.5511864424105762,2.8006686381615546,0.5612244897959183,0.5251250191689412,0.24357699064220803
97,0.8093542553219399,0.7325428194993412,0.7223663626216924,0.5959389478217075,3.0103189412466422,0.5510204081632653,0.5202607433973894,0.23001976284584982
98,0.8213674971865728,0.7193675889328063,0.7193703902551153,0.5905625625066817,2.9316906098903592,0.5561224489795918,0.5253843117970051,0.2548726466483165
99,0.7916567190519592,0.7509881422924901,0.7407624520858587,0.5853951974952093,2.983294135677077,0.5561224489795918,0.5233757651218888,0.24213202203042372
100,0.8035074448082915,0.7206851119894598,0.7133310370106671,0.5520756202878508,3.0268684276076727,0.5561224489795918,0.5274178276618383,0.25961125678142166
101,0.7642919487946903,0.7430830039525692,0.7329703043511893,0.6510019503526931,2.952701117083126,0.5357142857142857,0.5034855192131146,0.21127540334062073
102,0.806960863872322,0.7364953886693018,0.7297634940312919,0.5962740979946923,2.904254406053877,0.5510204081632653,0.5270903665132638,0.2651997288077867
103,0.7513692011475092,0.769433465085639,0.7633577900517272,0.6332334300129194,2.999443513208202,0.5408163265306123,0.5168526921596793,0.25091670509271985
104,0.7684004886348257,0.7391304347826086,0.7350667715776331,0.6445770243671335,2.969709576639746,0.5306122448979592,0.5074718139003853,0.24547138940242388
105,0.7663902728296865,0.7496706192358367,0.746001190470915,0.6297029988609104,2.983962161694558,0.5612244897959183,0.5288466565775031,0.26327694969355103
106,0.7485046974912148,0.7523056653491436,0.7445602122455743,0.563269001417717,2.94760178080855,0.5459183673469388,0.5125421298114289,0.22531649821271138
107,0.7531746495539648,0.7483530961791831,0.7397393039686787,0.5818650287246302,2.9915064350340743,0.5561224489795918,0.5434124007216288,0.2686917026902772
108,0.7107197847290944,0.766798418972332,0.7632464058590323,0.6972595123415732,3.004358907809899,0.5561224489795918,0.5354295938213417,0.282803623135237
109,0.7140857296970051,0.7760210803689065,0.7664026737222148,0.6393546401314065,3.023536306387764,0.5663265306122449,0.5373702212211529,0.27402239401526646
110,0.6920036512558325,0.7839262187088274,0.7774749328396467,0.6372154463169807,3.1050362034525,0.5510204081632653,0.5197374061903787,0.2347918973655299
111,0.6582051269778778,0.7905138339920948,0.7846623183575409,0.6564679238546531,3.092451229347011,0.5357142857142857,0.5090951233031978,0.21045474706063766
112,0.7229478109495442,0.7562582345191041,0.7494561595014242,0.6011395229833835,3.0327987732408492,0.5408163265306123,0.5254570304814316,0.23336952642702993
113,0.6787899403546953,0.7549407114624506,0.7512913878803067,0.672410430601532,3.0994375715013214,0.5663265306122449,0.5478674474715995,0.24298896384282265
114,0.670841338763281,0.758893280632411,0.7527600052839666,0.6324491474204995,3.0412834720039856,0.5612244897959183,0.5368240446432888,0.27930021189410564
115,0.6932657519662176,0.7523056653491436,0.7458676905367312,0.581512598052266,3.1272357366290136,0.5561224489795918,0.5250828865377911,0.25396218093294987
